lon,lat,state
32.8006671,-86.79113,"Alabama
Alzheimer's disease - 1885
Cancer - 10286
CLRD - 3050
Diabetes - 1281
Heart disease - 12461
Influenza and pneumonia - 1031
Kidney disease - 1011
Stroke - 2663
Suicide - 715
Unintentional injuries - 2463
"
61.370716,-152.404419,"Alaska
Alzheimer's disease - 68
Cancer - 972
CLRD - 192
Diabetes - 113
Heart disease - 782
Influenza and pneumonia - 68
Kidney disease - 45
Stroke - 157
Suicide - 167
Unintentional injuries - 379
"
33.729759,-111.431221,"Arizona
Alzheimer's disease - 2485
Cancer - 11455
CLRD - 3396
Diabetes - 1936
Heart disease - 10805
Influenza and pneumonia - 779
Kidney disease - 325
Stroke - 2235
Suicide - 1244
Unintentional injuries - 3322
"
34.969704,-92.373123,"Arkansas
Alzheimer's disease - 1193
Cancer - 6546
CLRD - 2092
Diabetes - 828
Heart disease - 7581
Influenza and pneumonia - 710
Kidney disease - 672
Stroke - 1583
Suicide - 515
Unintentional injuries - 1458
"
36.116203,-119.681564,"Califronia
Alzheimer's disease - 12644
Cancer - 58412
CLRD - 12780
Diabetes - 8249
Heart disease - 58189
Influenza and pneumonia - 5970
Kidney disease - 3119
Stroke - 13731
Suicide - 4214
Unintentional injuries - 11804
"
39.059811,-105.311104,"Colorado
Alzheimer's disease - 1364
Cancer - 7405
CLRD - 2451
Diabetes - 835
Heart disease - 6900
Influenza and pneumonia - 701
Kidney disease - 448
Stroke - 1714
Suicide - 1083
Unintentional injuries - 2517
"
41.5997782,-72.755371,"Connecticut
Alzheimer's disease - 923
Cancer - 6621
CLRD - 1368
Diabetes - 685
Heart disease - 7018
Influenza and pneumonia - 644
Kidney disease - 605
Stroke - 1266
Suicide - 379
Unintentional injuries - 1641
"
39.318523,-75.507141,"DC
Alzheimer's disease - 119
Cancer - 1116
CLRD - 136
Diabetes - 119
Heart disease - 1324
Influenza and pneumonia - 74
Kidney disease - 49
Stroke - 214
Suicide - 52
Unintentional injuries - 217
"
38.897438,-77.026817,"Delaware
Alzheimer's disease - 188
Cancer - 1972
CLRD - 458
Diabetes - 226
Heart disease - 1921
Influenza and pneumonia - 156
Kidney disease - 173
Stroke - 439
Suicide - 126
Unintentional injuries - 425
"
27.766279,-81.686783,"Florida
Alzheimer's disease - 5874
Cancer - 43212
CLRD - 11178
Diabetes - 5371
Heart disease - 44511
Influenza and pneumonia - 2719
Kidney disease - 3076
Stroke - 9770
Suicide - 3035
Unintentional injuries - 9432
"
33.040619,-83.643074,"Georgia
Alzheimer's disease - 2670
Cancer - 16684
CLRD - 4332
Diabetes - 2230
Heart disease - 17107
Influenza and pneumonia - 1510
Kidney disease - 1742
Stroke - 3948
Suicide - 1295
Unintentional injuries - 3963
"
21.094318,-157.498337,"Hawaii
Alzheimer's disease - 326
Cancer - 2493
CLRD - 313
Diabetes - 276
Heart disease - 2528
Influenza and pneumonia - 438
Kidney disease - 220
Stroke - 655
Suicide - 204
Unintentional injuries - 476
"
44.240459,-114.478828,"Idaho
Alzheimer's disease - 376
Cancer - 2795
CLRD - 819
Diabetes - 409
Heart disease - 2676
Influenza and pneumonia - 200
Kidney disease - 137
Stroke - 640
Suicide - 320
Unintentional injuries - 765
"
40.349457,-88.986137,"Illinios
Alzheimer's disease - 3266
Cancer - 24501
CLRD - 5631
Diabetes - 2712
Heart disease - 25024
Influenza and pneumonia - 2485
Kidney disease - 2517
Stroke - 5489
Suicide - 1398
Unintentional injuries - 4644
"
39.849457,-86.258278,"Indiana
Alzheimer's disease - 2204
Cancer - 13519
CLRD - 4029
Diabetes - 1819
Heart disease - 13764
Influenza and pneumonia - 1063
Kidney disease - 1392
Stroke - 3107
Suicide - 948
Unintentional injuries - 2974
"
42.011539,-93.210526,"Iowa
Alzheimer's disease - 1313
Cancer - 6504
CLRD - 1915
Diabetes - 1019
Heart disease - 6615
Influenza and pneumonia - 582
Kidney disease - 313
Stroke - 1433
Suicide - 407
Unintentional injuries - 1517
"
38.5266,-96.726486,"Kansas
Alzheimer's disease - 790
Cancer - 5587
CLRD - 1673
Diabetes - 643
Heart disease - 5479
Influenza and pneumonia - 637
Kidney disease - 569
Stroke - 1363
Suicide - 455
Unintentional injuries - 1377
"
37.66814,-84.670067,"Kentucky
Alzheimer's disease - 1523
Cancer - 10263
CLRD - 3214
Diabetes - 1175
Heart disease - 10013
Influenza and pneumonia - 1017
Kidney disease - 968
Stroke - 2050
Suicide - 728
Unintentional injuries - 2621
"
31.169546,-91.867805,"Louisiana
Alzheimer's disease - 1670
Cancer - 9455
CLRD - 2237
Diabetes - 1238
Heart disease - 10647
Influenza and pneumonia - 854
Kidney disease - 1217
Stroke - 2230
Suicide - 679
Unintentional injuries - 2344
"
44.693947,-69.381927,"Maine
Alzheimer's disease - 434
Cancer - 3209
CLRD - 896
Diabetes - 414
Heart disease - 2776
Influenza and pneumonia - 258
Kidney disease - 223
Stroke - 628
Suicide - 220
Unintentional injuries - 690
"
39.063946,-76.802101,"Maryland
Alzheimer's disease - 934
Cancer - 10759
CLRD - 1909
Diabetes - 1305
Heart disease - 11135
Influenza and pneumonia - 1019
Kidney disease - 751
Stroke - 2469
Suicide - 606
Unintentional injuries - 1674
"
42.230171,-71.530106,"Massachusetts
Alzheimer's disease - 1688
Cancer - 12787
CLRD - 2592
Diabetes - 1202
Heart disease - 11817
Influenza and pneumonia - 1370
Kidney disease - 1228
Stroke - 2460
Suicide - 596
Unintentional injuries - 2668
"
43.326618,-84.536095,"Michigan
Alzheimer's disease - 3349
Cancer - 21169
CLRD - 5345
Diabetes - 2844
Heart disease - 24692
Influenza and pneumonia - 1875
Kidney disease - 1853
Stroke - 4596
Suicide - 1354
Unintentional injuries - 4422
"
45.694454,-93.900192,"Minnesota
Alzheimer's disease - 1628
Cancer - 9649
CLRD - 2277
Diabetes - 1193
Heart disease - 7659
Influenza and pneumonia - 638
Kidney disease - 676
Stroke - 2202
Suicide - 686
Unintentional injuries - 2385
"
32.741646,-89.678696,"Mississippi
Alzheimer's disease - 1098
CLRD - 1738
Diabetes - 1015
Heart disease - 7538
Influenza and pneumonia - 763
Kidney disease - 701
Stroke - 1584
Suicide - 380
Unintentional injuries - 1712
"
