lon,lat,state
32.8006671,-86.79113,"Alabama
Alzheimer's disease - 1501
Cancer - 9913
CLRD - 2382
Diabetes - 1429
Heart disease - 12869
Influenza and pneumonia - 1011
Kidney disease - 1036
Stroke - 2952
Suicide - 535
Unintentional injuries - 2395
"
61.370716,-152.404419,"Alaska
Alzheimer's disease - 61
Cancer - 732
CLRD - 158
Diabetes - 93
Heart disease - 627
Influenza and pneumonia - 44
Kidney disease - 38
Stroke - 178
Suicide - 131
Unintentional injuries - 313
"
33.729759,-111.431221,"Arizona
Alzheimer's disease - 1831
Cancer - 9820
CLRD - 2821
Diabetes - 1208
Heart disease - 10966
Influenza and pneumonia - 1297
Kidney disease - 608
Stroke - 2364
Suicide - 945
Unintentional injuries - 3150
"
34.969704,-92.373123,"Arkansas
Alzheimer's disease - 686
Cancer - 6361
CLRD - 1559
Diabetes - 824
Heart disease - 7575
Influenza and pneumonia - 886
Kidney disease - 624
Stroke - 1847
Suicide - 400
Unintentional injuries - 1329
"
36.116203,-119.681564,"Califronia
Alzheimer's disease - 7706
Cancer - 54732
CLRD - 13188
Diabetes - 7697
Heart disease - 64916
Influenza and pneumonia - 7553
Kidney disease - 2482
Stroke - 15585
Suicide - 3206
Unintentional injuries - 11129
"
39.059811,-105.311104,"Colorado
Alzheimer's disease - 1064
Cancer - 6395
CLRD - 1914
Diabetes - 753
Heart disease - 6307
Influenza and pneumonia - 666
Kidney disease - 470
Stroke - 1599
Suicide - 800
Unintentional injuries - 1947
"
41.5997782,-72.755371,"Connecticut
Alzheimer's disease - 777
Cancer - 7052
CLRD - 1471
Diabetes - 811
Heart disease - 7650
Influenza and pneumonia - 956
Kidney disease - 580
Stroke - 1528
Suicide - 295
Unintentional injuries - 1134
"
39.318523,-75.507141,"DC
Alzheimer's disease - 112
Cancer - 1151
CLRD - 132
Diabetes - 192
Heart disease - 1518
Influenza and pneumonia - 98
Kidney disease - 68
Stroke - 231
Suicide - 33
Unintentional injuries - 207
"
38.897438,-77.026817,"Delaware
Alzheimer's disease - 180
Cancer - 1799
CLRD - 411
Diabetes - 233
Heart disease - 2031
Influenza and pneumonia - 162
Kidney disease - 128
Stroke - 384
Suicide - 83
Unintentional injuries - 293
"
27.766279,-81.686783,"Florida
Alzheimer's disease - 4608
Cancer - 40592
CLRD - 9482
Diabetes - 5193
Heart disease - 46279
Influenza and pneumonia - 2802
Kidney disease - 2416
Stroke - 9361
Suicide - 2347
Unintentional injuries - 8868
"
33.040619,-83.643074,"Georgia
Alzheimer's disease - 1745
Cancer - 14358
CLRD - 3411
Diabetes - 1742
Heart disease - 16781
Influenza and pneumonia - 1596
Kidney disease - 1520
Stroke - 3854
Suicide - 924
Unintentional injuries - 3762
"
21.094318,-157.498337,"Hawaii
Alzheimer's disease - 192
Cancer - 2169
CLRD - 287
Diabetes - 218
Heart disease - 2319
Influenza and pneumonia - 241
Kidney disease - 150
Stroke - 688
Suicide - 107
Unintentional injuries - 436
"
44.240459,-114.478828,"Idaho
Alzheimer's disease - 407
Cancer - 2368
CLRD - 717
Diabetes - 299
Heart disease - 2450
Influenza and pneumonia - 289
Kidney disease - 110
Stroke - 718
Suicide - 228
Unintentional injuries - 606
"
40.349457,-88.986137,"Illinios
Alzheimer's disease - 2827
Cancer - 24250
CLRD - 5067
Diabetes - 3034
Heart disease - 28226
Influenza and pneumonia - 2949
Kidney disease - 2402
Stroke - 6252
Suicide - 1086
Unintentional injuries - 4182
"
39.849457,-86.258278,"Indiana
Alzheimer's disease - 1651
Cancer - 12796
CLRD - 3471
Diabetes - 1719
Heart disease - 14542
Influenza and pneumonia - 1317
Kidney disease - 1284
Stroke - 3296
Suicide - 745
Unintentional injuries - 2480
"
42.011539,-93.210526,"Iowa
Alzheimer's disease - 1082
Cancer - 6453
CLRD - 1703
Diabetes - 727
Heart disease - 7437
Influenza and pneumonia - 896
Kidney disease - 250
Stroke - 1902
Suicide - 333
Unintentional injuries - 1202
"
38.5266,-96.726486,"Kansas
Alzheimer's disease - 912
Cancer - 5428
CLRD - 1567
Diabetes - 710
Heart disease - 5960
Influenza and pneumonia - 730
Kidney disease - 517
Stroke - 1571
Suicide - 362
Unintentional injuries - 1149
"
37.66814,-84.670067,"Kentucky
Alzheimer's disease - 1147
Cancer - 9505
CLRD - 2578
Diabetes - 1187
Heart disease - 10782
Influenza and pneumonia - 1021
Kidney disease - 912
Stroke - 2168
Suicide - 566
Unintentional injuries - 2405
"
31.169546,-91.867805,"Louisiana
Alzheimer's disease - 1405
Cancer - 9249
CLRD - 1906
Diabetes - 1695
Heart disease - 11008
Influenza and pneumonia - 996
Kidney disease - 1187
Stroke - 2469
Suicide - 505
Unintentional injuries - 3072
"
44.693947,-69.381927,"Maine
Alzheimer's disease - 476
Cancer - 3218
CLRD - 830
Diabetes - 385
Heart disease - 2941
Influenza and pneumonia - 352
Kidney disease - 250
Stroke - 693
Suicide - 175
Unintentional injuries - 579
"
39.063946,-76.802101,"Maryland
Alzheimer's disease - 958
Cancer - 10371
CLRD - 1908
Diabetes - 1388
Heart disease - 11594
Influenza and pneumonia - 1194
Kidney disease - 752
Stroke - 2476
Suicide - 472
Unintentional injuries - 1376
"
42.230171,-71.530106,"Massachusetts
Alzheimer's disease - 1638
Cancer - 13182
CLRD - 2647
Diabetes - 1271
Heart disease - 13280
Influenza and pneumonia - 1935
Kidney disease - 1410
Stroke - 2977
Suicide - 480
Unintentional injuries - 1907
"
43.326618,-84.536095,"Michigan
Alzheimer's disease - 2359
Cancer - 20094
CLRD - 4466
Diabetes - 2842
Heart disease - 25128
Influenza and pneumonia - 1950
Kidney disease - 1681
Stroke - 5057
Suicide - 1108
Unintentional injuries - 3451
"
45.694454,-93.900192,"Minnesota
Alzheimer's disease - 1320
Cancer - 8823
CLRD - 1965
Diabetes - 1258
Heart disease - 7926
Influenza and pneumonia - 846
Kidney disease - 669
Stroke - 2379
Suicide - 547
Unintentional injuries - 1922
"
32.741646,-89.678696,"Mississippi
Alzheimer's disease - 721
CLRD - 1473
Diabetes - 677
Heart disease - 8637
Influenza and pneumonia - 645
Kidney disease - 667
Stroke - 1622
Suicide - 363
Unintentional injuries - 1936
"
38.4456085,-92.678696,"Missouri
Alzheimer's disease - 1635
Cancer - 12419
CLRD - 3085
Diabetes - 1549
Heart disease - 14974
Influenza and pneumonia - 1527
Kidney disease - 1156
Stroke - 3347
Suicide - 727
Unintentional injuries - 2848
"
46.921925,-110.45353,"Montana
Alzheimer's disease - 267
Cancer - 1956
CLRD - 580
Diabetes - 285
Heart disease - 1855
Influenza and pneumonia - 213
Kidney disease - 109
Stroke - 522
Suicide - 206
Unintentional injuries - 524
"
41.12537,-98.268082,"Nebraska
Alzheimer's disease - 473
Cancer - 3355
CLRD - 949
Diabetes - 449
Heart disease - 3640
Influenza and pneumonia - 370
Kidney disease - 245
Stroke - 986
Suicide - 187
Unintentional injuries - 704
"
38.313515,-117.055374,"Nevada
Alzheimer's disease - 310
Cancer - 4238
CLRD - 1227
Diabetes - 336
Heart disease - 5094
Influenza and pneumonia - 454
Kidney disease - 438
Stroke - 945
Suicide - 480
Unintentional injuries - 1104
"
43.452492,-71.563896,"New Hampshire
Alzheimer's disease - 376
Cancer - 2549
CLRD - 630
Diabetes - 310
Heart disease - 2530
Influenza and pneumonia - 273
Kidney disease - 173
Stroke - 497
Suicide - 162
Unintentional injuries - 477
"
40.298904,-74.521011,"New Jersey
Alzheimer's disease - 1815
Cancer - 17171
CLRD - 3148
Diabetes - 2540
Heart disease - 20655
Influenza and pneumonia - 1637
Kidney disease - 1597
Stroke - 3614
Suicide - 536
Unintentional injuries - 2561
"
34.840515,-106.248482,"New Mexico
Alzheimer's disease - 327
Cancer - 3141
CLRD - 855
Diabetes - 595
Heart disease - 3435
Influenza and pneumonia - 353
Kidney disease - 239
Stroke - 730
Suicide - 342
Unintentional injuries - 1267
"
