lon,lat,state
32.8006671,-86.79113,"Alabama
Alzheimer's disease - 1521
Cancer - 10289
CLRD - 2770
Diabetes - 1259
Heart disease - 12021
Influenza and pneumonia - 952
Kidney disease - 1180
Stroke - 2675
Suicide - 673
Unintentional injuries - 2351
"
61.370716,-152.404419,"Alaska
Alzheimer's disease - 67
Cancer - 895
CLRD - 196
Diabetes - 84
Heart disease - 714
Influenza and pneumonia - 51
Kidney disease - 47
Stroke - 162
Suicide - 143
Unintentional injuries - 340
"
33.729759,-111.431221,"Arizona
Alzheimer's disease - 2097
Cancer - 10271
CLRD - 2839
Diabetes - 1083
Heart disease - 10273
Influenza and pneumonia - 1058
Kidney disease - 546
Stroke - 2072
Suicide - 1060
Unintentional injuries - 2919
"
34.969704,-92.373123,"Arkansas
Alzheimer's disease - 885
Cancer - 6513
CLRD - 1831
Diabetes - 890
Heart disease - 7295
Influenza and pneumonia - 705
Kidney disease - 680
Stroke - 1694
Suicide - 422
Unintentional injuries - 1473
"
36.116203,-119.681564,"Califronia
Alzheimer's disease - 9905
Cancer - 55991
CLRD - 12936
Diabetes - 6979
Heart disease - 59206
Influenza and pneumonia - 6394
Kidney disease - 3033
Stroke - 13506
Suicide - 3823
Unintentional injuries - 10860
"
39.059811,-105.311104,"Colorado
Alzheimer's disease - 1319
Cancer - 6950
CLRD - 2073
Diabetes - 779
Heart disease - 6093
Influenza and pneumonia - 658
Kidney disease - 447
Stroke - 1532
Suicide - 941
Unintentional injuries - 2144
"
41.5997782,-72.755371,"Connecticut
Alzheimer's disease - 778
Cancer - 6819
CLRD - 1448
Diabetes - 624
Heart disease - 7105
Influenza and pneumonia - 696
Kidney disease - 585
Stroke - 1460
Suicide - 316
Unintentional injuries - 1293
"
39.318523,-75.507141,"DC
Alzheimer's disease - 94
Cancer - 1131
CLRD - 136
Diabetes - 129
Heart disease - 1288
Influenza and pneumonia - 73
Kidney disease - 57
Stroke - 199
Suicide - 29
Unintentional injuries - 145
"
38.897438,-77.026817,"Delaware
Alzheimer's disease - 163
Cancer - 1813
CLRD - 428
Diabetes - 206
Heart disease - 1796
Influenza and pneumonia - 132
Kidney disease - 176
Stroke - 415
Suicide - 107
Unintentional injuries - 333
"
27.766279,-81.686783,"Florida
Alzheimer's disease - 4617
Cancer - 40932
CLRD - 10182
Diabetes - 4901
Heart disease - 41274
Influenza and pneumonia - 2410
Kidney disease - 3050
Stroke - 8395
Suicide - 2858
Unintentional injuries - 8746
"
