lon,lat,state
32.8006671,-86.79113,"Alabama
Alzheimer's disease - 1497
Cancer - 9899
CLRD - 2309
Diabetes - 1453
Heart disease - 12583
Influenza and pneumonia - 918
Kidney disease - 1104
Stroke - 2740
Suicide - 580
Unintentional injuries - 2506
"
61.370716,-152.404419,"Alaska
Alzheimer's disease - 73
Cancer - 790
CLRD - 140
Diabetes - 109
Heart disease - 645
Influenza and pneumonia - 49
Kidney disease - 44
Stroke - 177
Suicide - 135
Unintentional injuries - 316
"
33.729759,-111.431221,"Arizona
Alzheimer's disease - 2066
Cancer - 9919
CLRD - 2799
Diabetes - 1206
Heart disease - 10607
Influenza and pneumonia - 1166
Kidney disease - 565
Stroke - 2226
Suicide - 979
Unintentional injuries - 3352
"
34.969704,-92.373123,"Arkansas
Alzheimer's disease - 783
Cancer - 6177
CLRD - 1498
Diabetes - 839
Heart disease - 7431
Influenza and pneumonia - 772
Kidney disease - 616
Stroke - 1884
Suicide - 376
Unintentional injuries - 1415
"
36.116203,-119.681564,"Califronia
Alzheimer's disease - 8146
Cancer - 54140
CLRD - 12829
Diabetes - 7376
Heart disease - 64871
Influenza and pneumonia - 7338
Kidney disease - 2676
Stroke - 15039
Suicide - 3334
Unintentional injuries - 11375
"
39.059811,-105.311104,"Colorado
Alzheimer's disease - 1058
Cancer - 6550
CLRD - 1932
Diabetes - 677
Heart disease - 6124
Influenza and pneumonia - 614
Kidney disease - 472
Stroke - 1532
Suicide - 730
Unintentional injuries - 1917
"
41.5997782,-72.755371,"Connecticut
Alzheimer's disease - 728
Cancer - 7044
CLRD - 1458
Diabetes - 782
Heart disease - 7490
Influenza and pneumonia - 800
Kidney disease - 567
Stroke - 1547
Suicide - 292
Unintentional injuries - 1302
"
39.318523,-75.507141,"DC
Alzheimer's disease - 117
Cancer - 1178
CLRD - 126
Diabetes - 184
Heart disease - 1566
Influenza and pneumonia - 76
Kidney disease - 68
Stroke - 221
Suicide - 30
Unintentional injuries - 224
"
38.897438,-77.026817,"Delaware
Alzheimer's disease - 189
Cancer - 1780
CLRD - 344
Diabetes - 191
Heart disease - 1866
Influenza and pneumonia - 138
Kidney disease - 152
Stroke - 384
Suicide - 91
Unintentional injuries - 329
"
27.766279,-81.686783,"Florida
Alzheimer's disease - 4689
Cancer - 40415
CLRD - 8912
Diabetes - 5172
Heart disease - 44305
Influenza and pneumonia - 2454
Kidney disease - 2620
Stroke - 8925
Suicide - 2440
Unintentional injuries - 8917
"
33.040619,-83.643074,"Georgia
Alzheimer's disease - 1820
Cancer - 14474
CLRD - 3387
Diabetes - 1657
Heart disease - 16478
Influenza and pneumonia - 1463
Kidney disease - 1668
Stroke - 3889
Suicide - 923
Unintentional injuries - 3879
"
21.094318,-157.498337,"Hawaii
Alzheimer's disease - 201
Cancer - 2171
CLRD - 293
Diabetes - 271
Heart disease - 2244
Influenza and pneumonia - 257
Kidney disease - 179
Stroke - 665
Suicide - 120
Unintentional injuries - 441
"
44.240459,-114.478828,"Idaho
Alzheimer's disease - 400
Cancer - 2306
CLRD - 644
Diabetes - 320
Heart disease - 2399
Influenza and pneumonia - 225
Kidney disease - 130
Stroke - 725
Suicide - 222
Unintentional injuries - 682
"
40.349457,-88.986137,"Illinios
Alzheimer's disease - 2794
Cancer - 24084
CLRD - 4731
Diabetes - 2795
Heart disease - 27007
Influenza and pneumonia - 2668
Kidney disease - 2502
Stroke - 5989
Suicide - 1010
Unintentional injuries - 4451
"
39.849457,-86.258278,"Indiana
Alzheimer's disease - 1696
Cancer - 12903
CLRD - 3291
Diabetes - 1682
Heart disease - 14375
Influenza and pneumonia - 1129
Kidney disease - 1372
Stroke - 3238
Suicide - 824
Unintentional injuries - 2480
"
42.011539,-93.210526,"Iowa
Alzheimer's disease - 1121
Cancer - 6359
CLRD - 1655
Diabetes - 804
Heart disease - 7172
Influenza and pneumonia - 770
Kidney disease - 225
Stroke - 1718
Suicide - 334
Unintentional injuries - 1188
"
