lon,lat,state
32.8006671,-86.79113,"Alabama
Alzheimer's disease - 1486
Cancer - 10233
CLRD - 2912
Diabetes - 1278
Heart disease - 11942
Influenza and pneumonia - 951
Kidney disease - 1047
Stroke - 2568
Suicide - 654
Unintentional injuries - 2662
"
61.370716,-152.404419,"Alaska
Alzheimer's disease - 72
Cancer - 935
CLRD - 194
Diabetes - 107
Heart disease - 739
Influenza and pneumonia - 58
Kidney disease - 53
Stroke - 168
Suicide - 143
Unintentional injuries - 385
"
33.729759,-111.431221,"Arizona
Alzheimer's disease - 2348
Cancer - 10690
CLRD - 3166
Diabetes - 1740
Heart disease - 10662
Influenza and pneumonia - 690
Kidney disease - 395
Stroke - 2148
Suicide - 1160
Unintentional injuries - 3096
"
34.969704,-92.373123,"Arkansas
Alzheimer's disease - 1002
Cancer - 6497
CLRD - 1985
Diabetes - 908
Heart disease - 7168
Influenza and pneumonia - 727
Kidney disease - 787
Stroke - 1692
Suicide - 462
Unintentional injuries - 1510
"
36.116203,-119.681564,"Califronia
Alzheimer's disease - 11555
Cancer - 56449
CLRD - 13357
Diabetes - 7695
Heart disease - 59772
Influenza and pneumonia - 6200
Kidney disease - 2599
Stroke - 13503
Suicide - 3996
Unintentional injuries - 10824
"
39.059811,-105.311104,"Colorado
Alzheimer's disease - 1307
Cancer - 7051
CLRD - 2151
Diabetes - 790
Heart disease - 6177
Influenza and pneumonia - 618
Kidney disease - 450
Stroke - 1606
Suicide - 913
Unintentional injuries - 2330
"
41.5997782,-72.755371,"Connecticut
Alzheimer's disease - 813
Cancer - 6837
CLRD - 1415
Diabetes - 692
Heart disease - 7206
Influenza and pneumonia - 696
Kidney disease - 602
Stroke - 1315
Suicide - 370
Unintentional injuries - 1339
"
39.318523,-75.507141,"DC
Alzheimer's disease - 120
Cancer - 1070
CLRD - 151
Diabetes - 152
Heart disease - 1171
Influenza and pneumonia - 96
Kidney disease - 60
Stroke - 209
Suicide - 37
Unintentional injuries - 185
"
38.897438,-77.026817,"Delaware
Alzheimer's disease - 203
Cancer - 1906
CLRD - 460
Diabetes - 224
Heart disease - 1809
Influenza and pneumonia - 133
Kidney disease - 149
Stroke - 418
Suicide - 105
Unintentional injuries - 338
"
27.766279,-81.686783,"Florida
Alzheimer's disease - 4507
Cancer - 41681
CLRD - 10279
Diabetes - 5093
Heart disease - 40919
Influenza and pneumonia - 2453
Kidney disease - 3012
Stroke - 8411
Suicide - 2880
Unintentional injuries - 8901
"
33.040619,-83.643074,"Georgia
Alzheimer's disease - 2218
Cancer - 15602
CLRD - 3837
Diabetes - 2121
Heart disease - 15773
Influenza and pneumonia - 1457
Kidney disease - 1571
Stroke - 3564
Suicide - 1157
Unintentional injuries - 3785
"
21.094318,-157.498337,"Hawaii
Alzheimer's disease - 197
Cancer - 2278
CLRD - 318
Diabetes - 264
Heart disease - 2312
Influenza and pneumonia - 325
Kidney disease - 201
Stroke - 621
Suicide - 181
Unintentional injuries - 517
"
44.240459,-114.478828,"Idaho
Alzheimer's disease - 409
Cancer - 2573
CLRD - 824
Diabetes - 393
Heart disease - 2522
Influenza and pneumonia - 217
Kidney disease - 154
Stroke - 623
Suicide - 281
Unintentional injuries - 710
"
40.349457,-88.986137,"Illinios
Alzheimer's disease - 2910
Cancer - 24007
CLRD - 5390
Diabetes - 2693
Heart disease - 24987
Influenza and pneumonia - 2424
Kidney disease - 2386
Stroke - 5372
Suicide - 1226
Unintentional injuries - 4166
"
39.849457,-86.258278,"Indiana
Alzheimer's disease - 2058
Cancer - 13180
CLRD - 4064
Diabetes - 1808
Heart disease - 13372
Influenza and pneumonia - 1031
Kidney disease - 1367
Stroke - 3127
Suicide - 881
Unintentional injuries - 2699
"
42.011539,-93.210526,"Iowa
Alzheimer's disease - 1406
Cancer - 6481
CLRD - 1833
Diabetes - 770
Heart disease - 6736
Influenza and pneumonia - 660
Kidney disease - 316
Stroke - 1432
Suicide - 422
Unintentional injuries - 1369
"
38.5266,-96.726486,"Kansas
Alzheimer's disease - 795
Cancer - 5440
CLRD - 1647
Diabetes - 711
Heart disease - 5327
Influenza and pneumonia - 647
Kidney disease - 574
Stroke - 1338
Suicide - 394
Unintentional injuries - 1333
"
37.66814,-84.670067,"Kentucky
Alzheimer's disease - 1459
Cancer - 9733
CLRD - 3020
Diabetes - 1268
Heart disease - 9905
Influenza and pneumonia - 961
Kidney disease - 971
Stroke - 2064
Suicide - 675
Unintentional injuries - 2608
"
31.169546,-91.867805,"Louisiana
Alzheimer's disease - 1406
Cancer - 9233
CLRD - 1904
Diabetes - 1265
Heart disease - 9781
Influenza and pneumonia - 851
Kidney disease - 1169
Stroke - 2071
Suicide - 573
Unintentional injuries - 2091
"
44.693947,-69.381927,"Maine
Alzheimer's disease - 481
Cancer - 3201
CLRD - 842
Diabetes - 353
Heart disease - 2648
Influenza and pneumonia - 302
Kidney disease - 257
Stroke - 630
Suicide - 235
Unintentional injuries - 574
"
39.063946,-76.802101,"Maryland
Alzheimer's disease - 922
Cancer - 10249
CLRD - 2050
Diabetes - 1297
Heart disease - 10557
Influenza and pneumonia - 1036
Kidney disease - 713
Stroke - 2306
Suicide - 558
Unintentional injuries - 1569
"
42.230171,-71.530106,"Massachusetts
Alzheimer's disease - 1819
Cancer - 12895
CLRD - 2651
Diabetes - 1140
Heart disease - 11765
Influenza and pneumonia - 1418
Kidney disease - 1234
Stroke - 2466
Suicide - 585
Unintentional injuries - 2224
"
43.326618,-84.536095,"Michigan
Alzheimer's disease - 2876
Cancer - 20420
CLRD - 5192
Diabetes - 2811
Heart disease - 23358
Influenza and pneumonia - 1750
Kidney disease - 1642
Stroke - 4442
Suicide - 1221
Unintentional injuries - 3951
"
