lon,lat,state
32.8006671,-86.79113,"Alabama
Alzheimer's disease - 1189
Cancer - 9698
CLRD - 2328
Diabetes - 1486
Heart disease - 13197
Influenza and pneumonia - 1218
Kidney disease - 1032
Stroke - 3201
Suicide - 514
Unintentional injuries - 2228
"
61.370716,-152.404419,"Alaska
Alzheimer's disease - 61
Cancer - 715
CLRD - 142
Diabetes - 86
Heart disease - 567
Influenza and pneumonia - 51
Kidney disease - 21
Stroke - 158
Suicide - 132
Unintentional injuries - 346
"
33.729759,-111.431221,"Arizona
Alzheimer's disease - 1433
Cancer - 9359
CLRD - 2575
Diabetes - 1231
Heart disease - 10852
Influenza and pneumonia - 1319
Kidney disease - 622
Stroke - 2535
Suicide - 886
Unintentional injuries - 2577
"
34.969704,-92.373123,"Arkansas
Alzheimer's disease - 551
Cancer - 6282
CLRD - 1441
Diabetes - 793
Heart disease - 8330
Influenza and pneumonia - 776
Kidney disease - 601
Stroke - 2232
Suicide - 377
Unintentional injuries - 1311
"
36.116203,-119.681564,"Califronia
Alzheimer's disease - 5421
Cancer - 54143
CLRD - 12684
Diabetes - 6807
Heart disease - 68797
Influenza and pneumonia - 8128
Kidney disease - 2164
Stroke - 17626
Suicide - 3228
Unintentional injuries - 10107
"
39.059811,-105.311104,"Colorado
Alzheimer's disease - 954
Cancer - 6384
CLRD - 1848
Diabetes - 659
Heart disease - 6425
Influenza and pneumonia - 752
Kidney disease - 417
Stroke - 1915
Suicide - 727
Unintentional injuries - 1812
"
41.5997782,-72.755371,"Connecticut
Alzheimer's disease - 570
Cancer - 7163
CLRD - 1453
Diabetes - 675
Heart disease - 8815
Influenza and pneumonia - 888
Kidney disease - 554
Stroke - 1861
Suicide - 260
Unintentional injuries - 1182
"
39.318523,-75.507141,"DC
Alzheimer's disease - 107
Cancer - 1298
CLRD - 133
Diabetes - 191
Heart disease - 1666
Influenza and pneumonia - 81
Kidney disease - 70
Stroke - 279
Suicide - 31
Unintentional injuries - 200
"
38.897438,-77.026817,"Delaware
Alzheimer's disease - 128
Cancer - 1621
CLRD - 350
Diabetes - 215
Heart disease - 1918
Influenza and pneumonia - 168
Kidney disease - 117
Stroke - 405
Suicide - 74
Unintentional injuries - 292
"
27.766279,-81.686783,"Florida
Alzheimer's disease - 4052
Cancer - 39140
CLRD - 9062
Diabetes - 4583
Heart disease - 49235
Influenza and pneumonia - 3290
Kidney disease - 2201
Stroke - 10269
Suicide - 2338
Unintentional injuries - 7396
"
