lon,lat,state
32.8006671,-86.79113,"Alabama                           
Alzheimer's Disease – 1398
Cancer – 10328
CLRD – 3043
Diabetes – 1349
Heart Disease – 12472
Influenza and Pneumonia – 1035
Kidney Disease – 1057
Stroke – 2604
Suicide – 721
Unintentional Injuries – 2329"
61.370716,-152.404419,"Alaska                                             
Alzheimer's Disease – 72
Cancer – 1016
CLRD – 197
Diabetes – 112
Heart Disease – 706
Influenza and Pneumonia – 66
Kidney Disease – 49
Stroke – 189
Suicide – 171
Unintentional Injuries – 353"
33.729759,-111.431221,"Arizona
Alzheimer's Disease – 2383
Cancer - 11347
CLRD – 3345
Diabetes – 1786
Heart Disease – 10755
Influenza and Pneumonia – 683
Kidney Disease – 374
Stroke – 2164
Suicide – 1163
Unintentional Injuries – 3349"
34.969704,-92.373123,"Arkansas
Alzheimer's Disease – 918
Cancer – 6688
CLRD – 2090
Diabetes – 835
Heart Disease – 7377
Influenza and Pneumonia – 794
Kidney Disease – 762
Stroke – 1637
Suicide – 516
Unintentional Injuries – 1373"
36.116203,-119.681564,"California
Alzheimer's Disease – 11891
Cancer – 57714
CLRD – 13598
Diabetes – 8057
Heart Disease – 60299
Influenza and Pneumonia – 6551
Kidney Disease  - 2840
Stroke – 13698
Suicide – 4025
Unintentional Injuries – 11538"
39.059811,-105.311104,"Colorado
Alzheimer's Disease – 1316
Cancer - 7357
CLRD – 2297
Diabetes – 788
Heart Disease – 6456
Influenza and Pneumonia – 606
Kidney Disease – 450
Stroke – 1588
Suicide - 1007
Unintentional Injuries – 2422"
41.5997782,-72.755371,"Connecticut
Alzheimer's Disease – 824
Cancer – 6619
CLRD – 1348
Diabetes – 664
Heart Disease – 7090
Influenza and Pneumonia – 604
Kidney Disease – 565
Stroke – 1348
Suicide – 330
Unintentional Injuries – 1582"
39.318523,-75.507141,"Delaware
Alzheimer's Disease – 192
Cancer – 1905
CLRD – 482
Diabetes – 218
Heart Disease – 1861
Influenza and Pneumonia – 150
Kidney Disease – 178
Stroke – 409
Suicide – 122
Unintentional Injuries – 412"
38.897438,-77.026817,"District of Columbia
Alzheimer's Disease – 130
Cancer – 1095
CLRD – 150
Diabetes – 108
Heart Disease – 1340
Influenza and Pneumonia – 83
Kidney Disease – 54
Stroke – 187
Suicide – 38
Unintentional Injuries – 216"
27.766279,-81.686783,"Florida
Alzheimer's Disease – 5093
Cancer – 42735
CLRD – 11379
Diabetes – 5238
Heart Disease – 42656
Influenza and Pneumonia – 2662
Kidney Disease – 3130
Stroke - 8698
Suicide – 2928
Unintentional Injuries – 8736"
