lon,lat,state
32.8006671,-86.79113,"Alabama
Alzheimer's disease - 1385
Cancer - 9756
CLRD - 2361
Diabetes - 1449
Heart disease - 12774
Influenza and pneumonia - 994
Kidney disease - 1049
Stroke - 2986
Suicide - 541
Unintentional injuries - 2403
"
61.370716,-152.404419,"Alaska
Alzheimer's disease - 48
Cancer - 728
CLRD - 139
Diabetes - 93
Heart disease - 589
Influenza and pneumonia - 42
Kidney disease - 23
Stroke - 172
Suicide - 155
Unintentional injuries - 326
"
33.729759,-111.431221,"Arizona
Alzheimer's disease - 1675
Cancer - 9618
CLRD - 2416
Diabetes - 1196
Heart disease - 10539
Influenza and pneumonia - 1111
Kidney disease - 634
Stroke - 2446
Suicide - 880
Unintentional injuries - 2770
"
34.969704,-92.373123,"Arkansas
Alzheimer's disease - 622
Cancer - 6304
CLRD - 1428
Diabetes - 838
Heart disease - 7534
Influenza and pneumonia - 759
Kidney disease - 562
Stroke - 1948
Suicide - 361
Unintentional injuries - 1406
"
36.116203,-119.681564,"Califronia
Alzheimer's disease - 6964
Cancer - 53700
CLRD - 12522
Diabetes - 7117
Heart disease - 64999
Influenza and pneumonia - 7323
Kidney disease - 2373
Stroke - 16882
Suicide - 3368
Unintentional injuries - 10633
"
39.059811,-105.311104,"Colorado
Alzheimer's disease - 912
Cancer - 6196
CLRD - 1899
Diabetes - 696
Heart disease - 6079
Influenza and pneumonia - 637
Kidney disease - 406
Stroke - 1638
Suicide - 797
Unintentional injuries - 1810
"
41.5997782,-72.755371,"Connecticut
Alzheimer's disease - 684
Cancer - 7175
CLRD - 1432
Diabetes - 767
Heart disease - 7868
Influenza and pneumonia - 868
Kidney disease - 604
Stroke - 1635
Suicide - 294
Unintentional injuries - 1261
"
39.318523,-75.507141,"DC
Alzheimer's disease - 119
Cancer - 1152
CLRD - 165
Diabetes - 224
Heart disease - 1544
Influenza and pneumonia - 91
Kidney disease - 79
Stroke - 218
Suicide - 33
Unintentional injuries - 219
"
38.897438,-77.026817,"Delaware
Alzheimer's disease - 155
Cancer - 1827
CLRD - 345
Diabetes - 210
Heart disease - 2015
Influenza and pneumonia - 145
Kidney disease - 128
Stroke - 350
Suicide - 93
Unintentional injuries - 294
"
27.766279,-81.686783,"Florida
Alzheimer's disease - 4307
Cancer - 39840
CLRD - 8971
Diabetes - 4809
Heart disease - 47160
Influenza and pneumonia - 3044
Kidney disease - 2252
Stroke - 9715
Suicide - 2389
Unintentional injuries - 8229
"
